id,skill_adi,tur,aciklama,oncelik,uygulandi,olusturulma
8472,prompt-distance-metric-advisor + prompt-time-series-advisor,birlestir,'prompt-distance-metric-advisor' ve 'prompt-time-series-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10407,prompt-distance-metric-advisor + prompt-time-series-advisor,birlestir,'prompt-distance-metric-advisor' ve 'prompt-time-series-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12342,prompt-distance-metric-advisor + prompt-time-series-advisor,birlestir,'prompt-distance-metric-advisor' ve 'prompt-time-series-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
247,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009304.4023132
778,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009309.6529138
1309,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009316.5876698
1839,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009496.2184908
3774,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009497.6964028
5709,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009543.7406783
7644,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009545.0748448
9579,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009729.6382065
11514,prompt-distributed-training-planner,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009731.258535
248,prompt-dit-model-picker,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009304.4023132
779,prompt-dit-model-picker,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009309.6529138
1310,prompt-dit-model-picker,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009316.5876698
1840,prompt-dit-model-picker,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009496.2184908
3775,prompt-dit-model-picker,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009497.6964028
5710,prompt-dit-model-picker,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009543.7406783
7645,prompt-dit-model-picker,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009545.0748448
9580,prompt-dit-model-picker,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009729.6382065
11515,prompt-dit-model-picker,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009731.258535
2668,prompt-dit-model-picker + prompt-model-diagnostics,birlestir,'prompt-dit-model-picker' ve 'prompt-model-diagnostics' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4603,prompt-dit-model-picker + prompt-model-diagnostics,birlestir,'prompt-dit-model-picker' ve 'prompt-model-diagnostics' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6538,prompt-dit-model-picker + prompt-model-diagnostics,birlestir,'prompt-dit-model-picker' ve 'prompt-model-diagnostics' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8473,prompt-dit-model-picker + prompt-model-diagnostics,birlestir,'prompt-dit-model-picker' ve 'prompt-model-diagnostics' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10408,prompt-dit-model-picker + prompt-model-diagnostics,birlestir,'prompt-dit-model-picker' ve 'prompt-model-diagnostics' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12343,prompt-dit-model-picker + prompt-model-diagnostics,birlestir,'prompt-dit-model-picker' ve 'prompt-model-diagnostics' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2669,prompt-dit-model-picker + prompt-ocr-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ocr-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4604,prompt-dit-model-picker + prompt-ocr-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ocr-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6539,prompt-dit-model-picker + prompt-ocr-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ocr-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8474,prompt-dit-model-picker + prompt-ocr-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ocr-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10409,prompt-dit-model-picker + prompt-ocr-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ocr-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12344,prompt-dit-model-picker + prompt-ocr-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ocr-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2670,prompt-dit-model-picker + prompt-open-vocab-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-open-vocab-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4605,prompt-dit-model-picker + prompt-open-vocab-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-open-vocab-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6540,prompt-dit-model-picker + prompt-open-vocab-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-open-vocab-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8475,prompt-dit-model-picker + prompt-open-vocab-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-open-vocab-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10410,prompt-dit-model-picker + prompt-open-vocab-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-open-vocab-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12345,prompt-dit-model-picker + prompt-open-vocab-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-open-vocab-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2671,prompt-dit-model-picker + prompt-pose-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-pose-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4606,prompt-dit-model-picker + prompt-pose-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-pose-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6541,prompt-dit-model-picker + prompt-pose-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-pose-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8476,prompt-dit-model-picker + prompt-pose-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-pose-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10411,prompt-dit-model-picker + prompt-pose-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-pose-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12346,prompt-dit-model-picker + prompt-pose-stack-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-pose-stack-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2672,prompt-dit-model-picker + prompt-prompt-optimizer,birlestir,'prompt-dit-model-picker' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4607,prompt-dit-model-picker + prompt-prompt-optimizer,birlestir,'prompt-dit-model-picker' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6542,prompt-dit-model-picker + prompt-prompt-optimizer,birlestir,'prompt-dit-model-picker' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8477,prompt-dit-model-picker + prompt-prompt-optimizer,birlestir,'prompt-dit-model-picker' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10412,prompt-dit-model-picker + prompt-prompt-optimizer,birlestir,'prompt-dit-model-picker' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12347,prompt-dit-model-picker + prompt-prompt-optimizer,birlestir,'prompt-dit-model-picker' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2673,prompt-dit-model-picker + prompt-retrieval-loss-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-retrieval-loss-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4608,prompt-dit-model-picker + prompt-retrieval-loss-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-retrieval-loss-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6543,prompt-dit-model-picker + prompt-retrieval-loss-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-retrieval-loss-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8478,prompt-dit-model-picker + prompt-retrieval-loss-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-retrieval-loss-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10413,prompt-dit-model-picker + prompt-retrieval-loss-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-retrieval-loss-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12348,prompt-dit-model-picker + prompt-retrieval-loss-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-retrieval-loss-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2674,prompt-dit-model-picker + prompt-segmentation-task-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-segmentation-task-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4609,prompt-dit-model-picker + prompt-segmentation-task-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-segmentation-task-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6544,prompt-dit-model-picker + prompt-segmentation-task-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-segmentation-task-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8479,prompt-dit-model-picker + prompt-segmentation-task-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-segmentation-task-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10414,prompt-dit-model-picker + prompt-segmentation-task-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-segmentation-task-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12349,prompt-dit-model-picker + prompt-segmentation-task-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-segmentation-task-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2675,prompt-dit-model-picker + prompt-ssl-pretraining-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ssl-pretraining-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4610,prompt-dit-model-picker + prompt-ssl-pretraining-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ssl-pretraining-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6545,prompt-dit-model-picker + prompt-ssl-pretraining-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ssl-pretraining-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8480,prompt-dit-model-picker + prompt-ssl-pretraining-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ssl-pretraining-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10415,prompt-dit-model-picker + prompt-ssl-pretraining-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ssl-pretraining-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12350,prompt-dit-model-picker + prompt-ssl-pretraining-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-ssl-pretraining-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2676,prompt-dit-model-picker + prompt-tracker-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4611,prompt-dit-model-picker + prompt-tracker-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6546,prompt-dit-model-picker + prompt-tracker-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8481,prompt-dit-model-picker + prompt-tracker-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10416,prompt-dit-model-picker + prompt-tracker-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12351,prompt-dit-model-picker + prompt-tracker-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2677,prompt-dit-model-picker + prompt-video-architecture-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-architecture-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4612,prompt-dit-model-picker + prompt-video-architecture-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-architecture-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6547,prompt-dit-model-picker + prompt-video-architecture-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-architecture-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8482,prompt-dit-model-picker + prompt-video-architecture-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-architecture-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10417,prompt-dit-model-picker + prompt-video-architecture-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-architecture-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12352,prompt-dit-model-picker + prompt-video-architecture-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-architecture-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2678,prompt-dit-model-picker + prompt-video-model-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-model-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4613,prompt-dit-model-picker + prompt-video-model-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-model-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6548,prompt-dit-model-picker + prompt-video-model-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-model-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8483,prompt-dit-model-picker + prompt-video-model-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-model-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10418,prompt-dit-model-picker + prompt-video-model-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-model-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12353,prompt-dit-model-picker + prompt-video-model-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-video-model-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2679,prompt-dit-model-picker + prompt-vit-vs-cnn-picker,birlestir,'prompt-dit-model-picker' ve 'prompt-vit-vs-cnn-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
